PS1,PS2,PS3,PS4,PS5,PS6,VS1,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,SE,CE,CP,Class
191.14,166.91,10.867,0.0,9.2,9.12,0.695,2893.6,20.479,9.738,44.863,49.777,46.926,40.086,81.04899999999998,28.404,1.807,0
191.14,166.98,10.75,0.0,9.198,9.113,0.691,2888.6,20.479,9.736,44.863,49.777,47.004,40.113,81.09899999999998,28.503,1.823,0
191.09,166.73,10.992,0.0,9.194,9.117,0.7020000000000001,2891.6,20.479,9.733,44.863,49.812,46.918,40.102,80.85300000000002,28.223000000000006,1.806,0
191.13,167.1,10.648,0.0,9.194,9.116,0.691,2893.6,20.479,9.736,44.883,49.812,46.996,40.109,80.936,28.469,1.822,0
191.41,166.83,11.0,0.0,9.198,9.107,0.706,2891.0,20.479,9.739,44.871,49.812,46.996,40.121,80.75,28.485,1.827,0
191.16,166.66,10.617,0.0,9.196,9.113,0.69,2895.4,20.479,9.737,44.863,49.812,46.984,40.113,80.932,28.129,1.793,0
191.16,167.09,11.062,0.0,9.196,9.114,0.688,2897.8,20.479,9.743,44.863,49.812,47.004,40.191,80.569,28.133000000000006,1.809,0
191.15,166.84,10.898,0.0,9.2,9.115,0.677,2897.6,20.479,9.748,44.863,49.82,47.008,40.191,80.63600000000002,28.163,1.802,0
191.14,166.97,10.5,0.0,9.208,9.13,0.688,2898.4,20.479,9.749,44.863,49.812,47.012,40.187,80.31,28.321,1.816,0
191.15,166.81,10.773,0.0,9.206,9.12,0.68,2897.6,20.479,9.75,44.855,49.82,46.984,40.203,80.251,28.083,1.803,0
191.11,166.81,10.883,0.0,9.205,9.13,0.701,2900.0,20.479,9.748,44.883,49.812,47.078,40.18,80.087,28.603,1.843,0
191.17,166.73,10.727,0.0,9.198,9.12,0.6920000000000001,2900.6,20.033,9.744,44.863,49.816,47.09,40.113,80.49,28.673,1.849,0
191.12,166.94,10.969,0.0,9.196,9.115,0.693,2895.6,20.31,9.751,44.871,49.816,47.094,40.203,80.408,28.519,1.825,0
191.22,166.98,10.867,0.0,9.205,9.12,0.674,2900.6,20.323,9.737,44.863,49.816,47.102,40.199,80.346,28.309,1.83,0
191.06,166.88,10.758,0.0,9.207,9.122,0.687,2899.4,20.479,9.741,44.883,49.812,47.012,40.203,80.207,27.967,1.812,0
191.09,166.89,10.640999999999998,0.0,9.212,9.132,0.688,2892.6,20.152,9.744,44.875,49.805,47.012,40.125,80.36399999999998,28.313,1.835,0
191.14,166.86,11.140999999999998,0.0,9.191,9.115,0.705,2897.4,20.263,9.747,44.863,49.816,47.113,40.199,80.639,28.589,1.853,0
191.09,166.76,10.648,0.0,9.198,9.12,0.69,2899.4,20.386,9.75,44.844,49.805,47.105,40.109,80.471,28.611,1.853,0
191.09,166.68,10.992,0.0,9.205,9.127,0.6920000000000001,2905.0,20.025,9.753,44.875,49.816,47.113,40.109,80.221,28.595,1.864,0
191.14,166.73,10.727,0.0,9.2,9.12,0.67,2895.6,20.211,9.744,44.883,49.816,46.953,40.102,80.42399999999998,28.204,1.821,1
191.14,166.79,10.445,0.141,9.2,9.12,0.672,2893.6,20.224,9.747,44.859,49.828,47.023,40.187,80.598,28.358,1.828,1
191.15,166.97,11.031,0.0,9.199,9.12,0.66,2892.4,20.337,9.759,44.859,49.82,47.117,40.199,80.689,28.347,1.833,1
191.09,166.94,10.390999999999998,0.0,9.196,9.107,0.674,2897.4,20.479,9.75,44.875,49.812,47.023,40.113,80.60600000000002,28.34,1.833,1
191.06,166.89,10.890999999999998,0.0,9.203,9.118,0.6729999999999999,2895.4,20.19,9.744,44.844,49.82,47.08600000000001,40.125,80.655,28.523000000000003,1.85,1
191.13,166.94,10.672,0.0,9.207,9.124,0.6659999999999999,2895.4,20.146,9.738,44.77,49.812,47.012,40.113,80.53699999999998,28.38,1.829,1
191.19,166.75,10.969,0.0,9.196,9.113,0.669,2897.8,20.425,9.75,44.844,49.812,47.08600000000001,40.199,80.682,28.637,1.847,1
191.15,167.05,10.805,0.0,9.194,9.114,0.6970000000000001,2901.0,20.274,9.744,44.859,49.816,47.012,40.203,80.37899999999998,28.365,1.827,1
191.2,166.73,10.781,0.0,9.196,9.111,0.693,2898.6,20.277,9.738,44.859,49.812,47.012,40.121,80.785,28.356,1.823,1
191.13,166.76,10.695,0.0,9.186,9.103,0.6709999999999999,2899.6,20.479,9.739,44.859,49.812,47.004,40.121,80.447,28.272,1.823,1
191.19,167.22,10.531,0.0,9.199,9.111,0.68,2897.4,20.479,9.738,44.859,49.805,46.996,40.113,80.625,28.286,1.822,1
191.39,166.97,10.594,0.0,9.191,9.113,0.6679999999999999,2895.4,20.479,9.744,44.871,49.816,47.008,40.203,80.283,28.153,1.824,1
191.15,167.15,10.453,0.0,9.2,9.12,0.674,2897.6,20.479,9.739,44.875,49.801,46.926,40.113,80.441,27.933000000000003,1.806,1
191.16,166.84,10.828,0.0,9.203,9.12,0.69,2891.4,20.479,9.739,44.859,49.812,46.918,40.121,80.359,27.979,1.807,1
191.19,166.68,10.859000000000002,0.0,9.193,9.113,0.675,2896.0,20.479,9.733,44.844,49.812,46.996,40.035,80.532,28.073,1.823,1
191.28,166.91,10.789,0.0,9.193,9.118,0.674,2893.6,20.479,9.736,44.77,49.816,46.926,40.043,80.572,27.988000000000003,1.818,1
191.13,166.81,10.969,0.0,9.208,9.127,0.6759999999999999,2897.4,20.479,9.746,44.77,49.801,47.008,40.113,80.365,28.213,1.83,1
191.22,167.02,10.640999999999998,0.0,9.205,9.125,0.695,2899.8,20.479,9.751,44.76600000000001,49.762,46.98,40.113,80.441,27.913,1.805,1
191.15,167.0,10.734000000000002,0.0,9.214,9.127,0.674,2894.4,20.479,9.738,44.77,49.738,46.914,40.035,80.73100000000002,27.945,1.807,1
191.12,166.78,10.719,0.0,9.205,9.127,0.674,2895.4,20.479,9.742,44.77,49.746,46.918,40.035,80.594,28.412,1.827,1
191.15,167.12,10.664,0.0,9.208,9.123,0.669,2894.8,20.479,9.736,44.77,49.723,46.914,40.035,79.405,28.218000000000004,1.806,1
191.27,166.84,10.805,0.0,9.208,9.134,0.6829999999999999,2896.6,20.479,9.742,44.754,49.734,46.93,40.035,79.158,28.024,1.804,1
191.16,166.91,10.672,0.0,9.215,9.132,0.691,2895.6,20.479,9.738,44.77,49.723,46.914,40.035,79.154,28.263,1.821,1
191.16,166.87,10.703,0.0,9.221,9.147,0.691,2897.4,20.479,9.735,44.703,49.719,46.91,40.035,79.15899999999998,28.527,1.844,1
191.16,167.0,10.672,0.0,9.214,9.136,0.6859999999999999,2899.4,19.741,9.742,44.699,49.695,46.918,40.016,79.119,28.62,1.843,1
191.15,166.92,10.703,0.0,9.218,9.139,0.687,2901.0,20.471,9.755,44.703,49.65600000000001,46.926,39.949,79.186,28.218000000000004,1.832,1
191.2,166.83,10.594,0.0,9.221,9.14,0.6859999999999999,2895.6,20.479,9.751,44.699,49.65600000000001,46.824,39.926,79.21600000000002,28.256,1.828,1
191.19,166.96,10.75,0.0,9.223,9.142,0.6779999999999999,2898.4,20.347,9.753,44.687,49.652,46.832,40.02,79.17399999999998,28.288,1.829,1
191.19,166.97,10.609000000000002,0.0,9.22,9.139,0.6679999999999999,2901.8,20.479,9.766,44.633,49.602,46.83600000000001,39.941,79.415,28.218000000000004,1.83,1
191.15,166.76,10.586,0.0,9.226,9.142,0.6659999999999999,2890.6,20.188,9.76,44.625,49.621,46.844,39.953,79.392,28.062,1.809,1
191.2,166.45,10.531,0.0,9.226,9.153,0.6609999999999999,2931.8,20.479,9.782,44.691,49.562,46.918,40.027,75.081,28.277,1.831,1
190.72,166.34,10.625,0.0,9.235,9.159,0.679,2930.6,20.479,9.764,44.53100000000001,49.543,46.754,39.91,75.384,28.026,1.81,0
190.74,166.39,10.609000000000002,0.0,9.243,9.163,0.701,2926.6,20.479,9.773,44.46100000000001,49.449,46.672,39.859,75.342,27.817,1.787,0
190.77,166.5,10.461,0.0,9.248,9.163,0.6779999999999999,2927.4,20.479,9.769,44.457,49.371,46.58600000000001,39.859,75.381,27.819000000000006,1.794,0
190.76,166.55,10.515999999999998,0.0,9.238,9.156,0.713,2923.6,20.479,9.775,44.445,49.324,46.58600000000001,39.859,74.95100000000002,27.934,1.79,0
190.76,166.44,10.398,0.0,9.238,9.16,0.677,2927.6,20.479,9.767,44.371,49.301,46.512,39.77,75.092,27.964,1.786,0
190.71,166.58,10.648,0.0,9.248,9.166,0.688,2927.6,20.479,9.771,44.371,49.301,46.527,39.77,75.152,28.141,1.804,0
190.74,166.37,10.477,0.0,9.243,9.162,0.693,2927.4,20.479,9.768,44.367,49.301,46.496,39.715,74.96300000000002,28.35,1.809,0
190.72,166.73,10.781,0.0,9.259,9.176,0.682,2927.6,20.479,9.787,44.371,49.289,46.496,39.758,75.407,27.909,1.783,0
190.73,166.7,10.789,0.0,9.238,9.159,0.679,2927.4,20.479,9.773,44.367,49.289,46.5,39.711,75.11399999999998,28.35,1.806,0
190.9,166.37,10.477,0.053,9.241,9.16,0.6920000000000001,2922.4,20.479,9.778,44.367,49.27,46.492,39.715,75.689,28.407,1.812,0
190.69,166.63,10.477,0.124,9.24,9.159,0.68,2919.8,19.864,9.769,44.301,49.219,46.496,39.789,75.6,28.01,1.787,0
190.7,166.73,10.508,0.319,9.236,9.155,0.6890000000000001,2921.6,19.568,9.781,44.371,49.277,46.535,39.777,75.352,28.135,1.791,0
190.73,166.55,10.719,1.065,9.238,9.155,0.688,2921.6,20.456,9.768,44.371,49.262,46.508,39.711,75.414,28.409,1.808,0
190.77,166.55,10.477,0.0,9.236,9.159,0.6890000000000001,2921.4,20.258,9.771,44.301,49.242,46.496,39.777,75.223,27.991,1.779,0
190.68,166.69,10.5,0.0,9.241,9.16,0.698,2921.8,19.616,9.773,44.312,49.242,46.496,39.777,75.092,27.913,1.785,0
190.88,166.42,10.758,0.0,9.235,9.156,0.69,2921.8,20.184,9.779,44.301,49.23,46.5,39.781,75.432,27.779,1.784,0
190.71,166.58,10.5,0.0,9.248,9.165,0.6940000000000001,2924.6,20.195,9.778,44.367,49.258,46.5,39.855,75.156,27.652,1.776,0
190.7,166.56,10.695,0.0,9.241,9.154,0.695,2927.2,20.158,9.779,44.379,49.262,46.527,39.871,75.13,27.713,1.767,0
190.74,166.52,10.453,0.0,9.243,9.164,0.6809999999999999,2923.6,19.905,9.759,44.379,49.289,46.508,39.863,75.392,27.697,1.77,0
190.82,166.53,10.789,0.0,9.236,9.153,0.7090000000000001,2925.0,19.664,9.766,44.371,49.285,46.496,39.937,75.417,27.548,1.77,0
190.71,166.34,10.336,0.0,9.231,9.156,0.68,2922.4,20.063,9.764,44.383,49.289,46.574,39.871,75.268,27.622,1.763,1
190.71,166.44,10.703,0.0,9.241,9.161,0.6759999999999999,2920.6,19.889,9.771,44.46100000000001,49.297,46.58600000000001,39.828,75.161,28.218000000000004,1.801,1
190.89,166.47,10.234,0.0,9.238,9.156,0.6779999999999999,2921.4,20.24,9.788,44.383,49.301,46.578,39.781,75.029,28.231,1.802,1
190.84,166.73,10.562,0.0,9.241,9.162,0.69,2923.4,19.897,9.778,44.371,49.289,46.58600000000001,39.77,75.23100000000002,28.215,1.806,1
190.73,166.38,10.68,2.317,9.243,9.16,0.685,2922.6,19.631,9.782,44.383,49.289,46.523,39.859,75.079,27.846,1.774,1
190.72,166.41,10.57,0.0,9.24,9.158,0.677,2927.4,20.006,9.783,44.379,49.297,46.523,39.781,75.42399999999998,27.892,1.7990000000000002,1
190.74,166.94,10.937,0.0,9.241,9.159,0.669,2925.8,20.086,9.781,44.383,49.301,46.578,39.723,75.12100000000002,28.451,1.824,1
190.77,166.42,10.695,0.0,9.236,9.158,0.691,2925.0,20.036,9.784,44.379,49.285,46.58600000000001,39.777,75.156,28.458,1.83,1
190.71,166.5,10.773,0.0,9.233,9.151,0.693,2923.4,20.246,9.769,44.324,49.25,46.508,39.781,75.104,28.146,1.801,1
190.73,166.26,10.477,0.0,9.234,9.149,0.6890000000000001,2923.6,20.414,9.773,44.379,49.273,46.496,39.777,75.229,28.007,1.785,1
190.76,166.94,10.664,0.0,9.241,9.156,0.6759999999999999,2923.8,20.479,9.771,44.363,49.258,46.574,39.863,75.235,28.123,1.804,1
190.73,166.7,10.664,0.0,9.247,9.167,0.693,2929.2,20.479,9.783,44.383,49.258,46.5,39.859,75.135,27.801,1.7719999999999998,1
190.76,166.66,10.648,0.0,9.253,9.172,0.715,2929.4,20.479,9.787,44.371,49.273,46.566,39.855,75.12899999999998,27.831,1.788,1
190.7,166.75,10.43,0.0,9.231,9.155,0.706,2931.0,20.479,9.774,44.379,49.277,46.535,39.855,75.613,27.608,1.77,1
190.71,166.45,10.812,0.0,9.226,9.142,0.693,2917.6,20.479,9.762,44.371,49.277,46.512,39.781,75.557,27.554,1.766,1
190.71,166.41,10.625,0.706,9.225,9.139,0.691,2917.6,20.279,9.762,44.367,49.277,46.523,39.77,75.702,28.131,1.801,1
190.77,166.23,10.586,0.0,9.221,9.139,0.711,2917.6,20.479,9.774,44.312,49.234,46.484,39.781,75.273,27.859,1.793,1
190.7,166.38,10.734000000000002,0.0,9.23,9.141,0.6709999999999999,2919.6,20.479,9.786,44.379,49.234,46.492,39.848,75.42399999999998,27.577,1.766,1
190.73,166.42,10.617,0.0,9.233,9.146,0.693,2919.6,20.479,9.786,44.379,49.285,46.492,39.711,75.286,28.29,1.807,1
190.72,166.47,10.695,0.0,9.231,9.147,0.68,2919.6,20.479,9.784,44.383,49.277,46.484,39.703,75.571,28.364,1.825,1
190.87,166.55,10.617,0.0,9.231,9.142,0.688,2919.4,20.479,9.782,44.355,49.285,46.492,39.723,76.612,27.956,1.801,1
190.84,166.53,10.477,2.684,9.226,9.144,0.688,2909.4,20.479,9.779,44.367,49.277,46.492,39.715,77.001,28.045,1.801,0
190.88,166.59,10.539,0.0,9.23,9.149,0.674,2907.6,20.479,9.782,44.371,49.277,46.566,39.715,77.066,28.483,1.823,0
190.89,166.56,10.758,0.0,9.238,9.149,0.706,2909.4,20.479,9.771,44.312,49.289,46.496,39.625,76.96600000000002,28.554,1.827,0
190.85,166.71,10.281,0.0,9.229,9.14,0.691,2909.4,20.479,9.786,44.379,49.273,46.496,39.777,76.87,28.291,1.805,0
190.88,166.61,10.422,0.0,9.236,9.151,0.688,2909.6,20.479,9.804,44.379,49.285,46.492,39.863,76.972,27.684,1.781,0
190.85,166.56,10.344,0.0,9.233,9.147,0.6829999999999999,2913.4,20.479,9.796,44.383,49.285,46.539,39.777,77.171,27.776,1.787,0
190.85,166.61,10.390999999999998,0.0,9.23,9.142,0.6709999999999999,2911.8,20.479,9.771,44.383,49.297,46.5,39.703,76.98100000000002,28.131,1.806,0
190.89,166.67,10.664,0.0,9.227,9.141,0.7,2907.4,20.479,9.767,44.355,49.289,46.492,39.703,77.472,28.595,1.827,0
190.89,166.92,10.609000000000002,0.066,9.224,9.142,0.691,2907.6,20.479,9.773,44.301,49.277,46.484,39.703,77.392,28.217,1.803,0
190.9,166.81,10.555,0.0,9.233,9.149,0.7090000000000001,2905.4,20.479,9.784,44.301,49.285,46.5,39.625,77.11,28.586,1.826,0
190.84,166.66,10.664,0.0,9.23,9.149,0.7120000000000001,2907.4,20.003,9.782,44.316,49.273,46.492,39.711,76.74,28.618,1.829,0
190.84,166.73,10.836,0.0,9.248,9.164,0.6829999999999999,2907.6,20.222,9.798,44.301,49.285,46.492,39.758,77.036,28.005,1.785,0
190.81,166.69,10.789,0.0,9.25,9.163,0.68,2907.8,19.973,9.784,44.34,49.273,46.484,39.711,77.337,28.245,1.809,0
190.89,166.7,10.594,0.601,9.245,9.161,0.6809999999999999,2907.4,19.958,9.756,44.277,49.27,46.496,39.691,77.319,28.469,1.829,0
190.88,166.66,10.773,0.0,9.245,9.161,0.684,2907.6,20.211,9.773,44.297,49.246,46.492,39.621,77.406,28.365,1.825,0
190.85,166.57,10.562,0.0,9.24,9.156,0.68,2905.8,20.308,9.766,44.285,49.242,46.48,39.711,77.07300000000002,28.346,1.828,0
190.87,166.52,10.555,0.0,9.241,9.154,0.6629999999999999,2907.4,20.341,9.76,44.301,49.215,46.48,39.715,77.391,28.084,1.805,0
190.9,166.68,10.727,0.0,9.238,9.156,0.691,2908.4,19.859,9.752,44.297,49.223,46.402,39.711,77.074,27.855,1.781,0
190.87,166.97,10.781,0.034,9.247,9.159,0.677,2906.8,19.868,9.75,44.297,49.223,46.48,39.703,76.946,28.476,1.825,0
190.82,166.67,10.562,0.0,9.246,9.158,0.679,2907.6,20.229,9.759,44.289,49.215,46.492,39.711,76.896,28.199,1.802,0
190.84,166.52,10.672,1.609,9.247,9.16,0.6970000000000001,2911.4,20.019,9.773,44.305,49.219,46.457,39.715,77.063,27.885,1.785,1
190.91,167.07,10.594,0.0,9.247,9.165,0.6709999999999999,2913.4,20.328,9.802,44.316,49.219,46.484,39.777,76.952,28.265,1.804,1
190.89,166.53,10.828,0.0,9.248,9.164,0.6809999999999999,2913.6,19.934,9.788,44.301,49.27,46.496,39.711,76.852,28.183000000000003,1.798,1
190.84,166.56,10.812,0.0,9.233,9.149,0.6829999999999999,2909.6,20.207,9.781,44.312,49.27,46.484,39.711,77.045,28.095,1.804,1
191.06,166.49,10.57,0.0,9.247,9.157,0.7240000000000001,2909.4,19.725,9.782,44.379,49.27,46.484,39.715,76.711,28.049,1.802,1
190.88,166.5,10.648,0.0,9.234,9.151,0.6920000000000001,2909.6,19.836,9.782,44.285,49.242,46.496,39.77,76.818,28.263,1.81,1
190.91,166.49,10.390999999999998,0.0,9.238,9.154,0.69,2909.6,19.896,9.784,44.301,49.273,46.484,39.711,76.937,28.127,1.804,1
190.85,166.81,10.562,0.0,9.238,9.151,0.68,2907.6,20.176,9.784,44.297,49.25,46.492,39.715,77.255,28.153,1.807,1
190.88,166.53,10.719,0.0,9.234,9.149,0.6920000000000001,2907.6,20.098,9.78,44.301,49.27,46.473,39.754,77.312,27.892,1.783,1
190.87,166.63,10.390999999999998,0.0,9.238,9.16,0.6809999999999999,2909.4,19.911,9.798,44.352,49.262,46.492,39.781,76.876,27.808000000000003,1.789,1
190.87,166.58,10.727,0.0,9.238,9.158,0.6920000000000001,2907.6,20.479,9.779,44.379,49.273,46.492,39.715,77.24600000000002,28.045,1.805,1
190.9,167.02,10.594,3.587,9.243,9.156,0.674,2903.6,20.479,9.781,44.301,49.285,46.402,39.703,77.042,28.005,1.786,1
190.88,167.08,10.367,6.569,9.236,9.157,0.66,2903.4,20.479,9.78,44.312,49.258,46.484,39.777,77.296,28.199,1.807,1
190.87,166.66,10.617,0.466,9.233,9.149,0.687,2903.6,20.479,9.784,44.301,49.258,46.496,39.777,76.995,28.153,1.797,1
190.91,166.59,10.695,3.999,9.243,9.158,0.6809999999999999,2903.6,20.479,9.789,44.301,49.277,46.48,39.777,77.208,27.858,1.79,1
190.82,166.73,10.555,4.787,9.243,9.157,0.6920000000000001,2903.6,20.479,9.783,44.367,49.277,46.492,39.789,77.40899999999998,27.909,1.784,1
190.93,167.08,10.375,0.0,9.231,9.149,0.674,2905.4,20.479,9.796,44.305,49.25,46.48,39.859,77.452,27.929,1.785,1
190.85,166.52,10.68,0.0,9.235,9.151,0.67,2905.6,20.479,9.791,44.367,49.289,46.48,39.859,77.298,27.68,1.767,1
190.82,167.02,10.594,0.0,9.224,9.142,0.6729999999999999,2903.6,20.479,9.777,44.367,49.297,46.496,39.859,77.352,27.586,1.766,1
190.9,166.94,10.5,0.0,9.227,9.142,0.6829999999999999,2905.6,20.479,9.764,44.379,49.297,46.496,39.793,77.20100000000002,27.828000000000007,1.787,1
191.11,166.96,10.617,0.0,9.224,9.142,0.682,2899.4,20.479,9.777,44.371,49.297,46.508,39.781,79.54899999999998,27.551,1.767,1
191.19,166.92,10.562,0.0,9.22,9.142,0.6890000000000001,2895.4,20.479,9.771,44.457,49.297,46.484,39.859,79.75399999999998,27.741,1.776,0
191.14,166.91,10.727,0.0,9.228,9.144,0.6829999999999999,2899.6,20.479,9.781,44.457,49.363,46.496,39.859,79.69800000000002,27.602,1.765,0
191.15,166.94,10.586,0.0,9.219,9.136,0.69,2897.4,20.479,9.796,44.457,49.398,46.566,39.859,79.926,27.669,1.793,0
191.13,166.81,10.695,1.564,9.219,9.132,0.669,2895.6,20.479,9.776,44.46100000000001,49.437,46.645,39.859,79.936,28.058000000000003,1.802,0
191.17,166.78,10.922,0.0,9.211,9.131,0.657,2895.6,20.479,9.777,44.53100000000001,49.46100000000001,46.648,39.859,79.715,27.756,1.7819999999999998,0
191.14,166.84,10.703,0.0,9.214,9.13,0.6890000000000001,2895.6,20.479,9.769,44.527,49.465,46.734,39.863,79.688,27.992,1.802,0
191.16,166.91,10.773,0.0,9.21,9.132,0.685,2895.4,20.479,9.777,44.543,49.492,46.734,39.941,79.822,27.858,1.804,0
191.09,166.83,10.703,5.725,9.206,9.122,0.6890000000000001,2893.6,20.479,9.793,44.539,49.535,46.734,39.941,79.913,27.776,1.793,0
191.14,166.75,10.625,2.705,9.214,9.129,0.713,2893.8,20.479,9.762,44.605,49.547,46.695,39.855,79.432,27.888,1.8,0
191.13,166.73,10.734000000000002,0.0,9.212,9.128,0.711,2895.4,20.479,9.773,44.53100000000001,49.555,46.738,39.875,79.848,28.059,1.831,0
191.11,167.17,10.859000000000002,0.0,9.215,9.13,0.6920000000000001,2899.0,20.071,9.767,44.621,49.547,46.684,39.871,79.8,27.901,1.803,0
191.17,166.73,10.859000000000002,0.0,9.203,9.122,0.6940000000000001,2891.4,20.114,9.768,44.617,49.559,46.723,39.871,79.944,27.869,1.808,0
191.14,167.23,10.914,0.0,9.221,9.131,0.7,2891.8,20.221,9.774,44.609,49.547,46.742,39.863,79.855,27.904,1.81,0
191.19,166.94,10.672,0.0,9.205,9.128,0.69,2891.8,19.991,9.786,44.609,49.555,46.742,39.863,79.706,28.296,1.831,0
191.12,166.81,10.758,0.0,9.208,9.124,0.701,2892.0,20.015,9.766,44.609,49.535,46.742,39.926,80.101,27.983,1.812,0
191.14,167.05,10.484000000000002,0.0,9.208,9.127,0.6970000000000001,2893.0,20.248,9.769,44.621,49.543,46.75,39.871,80.014,27.913,1.807,0
191.09,166.84,10.867,0.0,9.208,9.129,0.696,2887.4,20.01,9.762,44.621,49.543,46.805,39.859,79.904,28.409,1.839,0
191.2,166.78,10.609000000000002,0.0,9.201,9.119,0.688,2889.8,20.027,9.775,44.539,49.527,46.75,39.93,80.3,27.901,1.809,0
191.09,166.89,10.805,0.0,9.203,9.122,0.6970000000000001,2889.8,20.411,9.771,44.523,49.547,46.738,39.855,80.02,27.917,1.809,0
191.13,166.96,10.945,0.5479999999999999,9.205,9.127,0.691,2889.6,19.924,9.775,44.543,49.547,46.723,39.859,80.178,28.172,1.819,0
191.06,166.89,10.727,0.0,9.21,9.127,0.698,2885.6,20.228,9.778,44.539,49.547,46.742,39.863,80.242,28.181,1.833,1
191.44,167.22,10.781,0.0,9.205,9.122,0.695,2887.8,20.364,9.776,44.551,49.543,46.734,39.863,80.184,28.022,1.814,1
191.2,166.77,10.758,0.252,9.212,9.136,0.696,2891.8,20.021,9.784,44.543,49.543,46.738,39.859,79.946,27.857,1.7990000000000002,1
191.19,166.79,10.445,0.0,9.21,9.129,0.682,2893.6,20.061,9.781,44.527,49.547,46.727,39.937,79.545,28.07,1.815,1
191.19,166.99,10.890999999999998,3.0660000000000003,9.199,9.122,0.672,2892.6,19.972,9.773,44.605,49.543,46.738,39.941,80.075,27.89,1.805,1
191.13,166.84,10.883,0.0,9.193,9.118,0.672,2891.8,20.203,9.771,44.609,49.555,46.742,40.031,79.884,28.129,1.81,1
191.23,166.99,10.859000000000002,0.0,9.201,9.124,0.674,2891.6,20.249,9.786,44.633,49.547,46.738,40.02,79.631,28.118,1.807,1
191.17,166.96,10.734000000000002,0.387,9.205,9.127,0.6729999999999999,2893.8,20.345,9.771,44.617,49.547,46.75,39.937,79.844,27.97,1.803,1
191.15,166.92,10.719,0.0,9.198,9.123,0.6829999999999999,2895.6,19.654,9.762,44.637,49.547,46.754,39.949,79.58800000000002,28.015,1.807,1
191.22,166.78,10.844,0.0,9.203,9.127,0.669,2889.6,20.063,9.782,44.633,49.555,46.75,39.941,79.925,28.013,1.809,1
191.19,166.81,10.844,0.0,9.201,9.118,0.6659999999999999,2891.6,20.479,9.767,44.621,49.543,46.824,40.02,80.087,28.108,1.828,1
191.16,167.2,10.43,0.199,9.203,9.118,0.6859999999999999,2893.8,20.479,9.768,44.625,49.547,46.824,39.941,80.128,27.917,1.828,1
191.17,167.25,10.68,0.0,9.21,9.125,0.682,2897.4,20.479,9.778,44.687,49.547,46.75,39.949,79.64,27.857,1.809,1
191.19,166.77,10.640999999999998,0.0,9.199,9.118,0.6679999999999999,2891.6,20.479,9.764,44.625,49.543,46.824,39.949,79.751,28.061,1.824,1
191.19,166.77,10.594,0.0,9.201,9.119,0.688,2889.8,20.479,9.774,44.676,49.547,46.75,40.027,79.935,28.026,1.809,1
191.14,166.84,10.844,0.124,9.208,9.124,0.696,2887.6,20.479,9.774,44.621,49.555,46.809,40.008,80.375,27.983,1.82,1
191.16,167.23,10.922,0.0,9.199,9.118,0.6679999999999999,2887.6,20.479,9.764,44.645,49.574,46.742,39.937,80.165,27.901,1.808,1
191.19,167.19,10.672,0.0,9.2,9.119,0.696,2891.4,20.479,9.766,44.625,49.559,46.844,39.949,80.086,28.154,1.829,1
191.14,167.26,10.758,0.0,9.205,9.12,0.6829999999999999,2889.6,20.479,9.766,44.625,49.555,46.83600000000001,40.016,80.006,27.924,1.811,1
191.2,166.73,10.562,0.0,9.207,9.122,0.652,2888.0,20.479,9.79,44.621,49.547,46.83600000000001,40.02,79.89,28.142,1.828,1
191.19,166.75,10.390999999999998,0.0,9.212,9.125,0.674,2897.4,20.226,9.786,44.539,49.547,46.824,39.953,78.20100000000002,28.12,1.831,1
191.12,166.76,10.390999999999998,0.0,9.212,9.134,0.688,2895.6,20.479,9.78,44.53100000000001,49.543,46.832,39.937,78.33800000000002,28.19,1.831,1
191.17,166.73,10.703,0.0,9.215,9.132,0.6829999999999999,2897.8,20.344,9.777,44.625,49.543,46.738,39.941,78.308,27.98,1.814,1
191.19,166.77,10.75,0.0,9.211,9.131,0.691,2893.8,20.479,9.762,44.617,49.543,46.742,39.941,78.546,28.046,1.809,1
191.17,166.83,10.672,6.917000000000002,9.205,9.118,0.6890000000000001,2891.6,20.479,9.775,44.625,49.53100000000001,46.738,39.871,78.655,27.719,1.7919999999999998,1
191.14,166.75,10.508,6.52,9.208,9.127,0.685,2889.4,20.479,9.774,44.609,49.543,46.734,39.871,78.795,27.676,1.79,1
191.09,166.73,10.5,4.06,9.203,9.122,0.685,2883.6,20.479,9.77,44.527,49.535,46.687,39.863,78.70100000000002,27.875,1.811,1
191.14,166.83,10.445,0.0,9.208,9.128,0.664,2889.4,20.479,9.779,44.578,49.547,46.734,39.863,78.556,27.857,1.805,1
