PS1,PS2,PS3,PS4,PS5,PS6,VS1,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,SE,CE,CP,CoolerCondition,ValveCondition,PumpLeakage,HydraulicAccumulator,Stable
190.88,166.52,10.5,0.0,9.225,9.142000000000001,0.6829999999999999,2899.4,20.479,9.767999999999999,44.379,49.23,46.492,39.777,76.37,27.996,1.7819999999999998,20,73,1,90,0
190.82,166.73,10.57,0.0,9.217,9.137,0.698,2899.4,20.479,9.767999999999999,44.288999999999994,49.207,46.527,39.77,76.307,28.381999999999998,1.814,20,73,1,90,0
190.89,166.55,10.617,0.0,9.219,9.137,0.662,2901.6,20.209,9.786,44.355,49.207,46.48,39.777,76.179,27.930999999999997,1.7819999999999998,20,73,1,90,0
190.87,166.55,10.297,0.0,9.217,9.134,0.65,2899.8,20.479,9.764,44.305,49.218999999999994,46.496,39.781,76.433,28.164,1.7990000000000002,20,73,1,90,0
190.85,166.66,10.484000000000002,0.812,9.218,9.137,0.654,2901.4,20.479,9.761000000000001,44.297,49.215,46.483999999999995,39.691,76.398,28.565,1.827,20,73,1,90,0
190.87,166.86,10.617,0.0,9.222000000000001,9.142000000000001,0.6659999999999999,2901.6,20.479,9.767999999999999,44.297,49.207,46.492,39.723,76.242,28.31,1.7990000000000002,20,73,1,90,0
190.84,166.56,10.484000000000002,0.0,9.22,9.144,0.648,2899.6,20.479,9.756,44.288999999999994,49.218999999999994,46.508,39.703,76.551,28.801,1.827,20,73,1,90,0
190.88,166.59,10.289000000000001,0.0,9.222000000000001,9.146,0.6779999999999999,2897.4,20.479,9.781,44.312,49.176,46.496,39.766,76.736,28.006999999999998,1.78,20,73,1,90,0
190.88,166.67,10.609000000000002,0.0,9.22,9.135,0.672,2897.6,20.479,9.764,44.301,49.191,46.492,39.711,76.328,28.375,1.807,20,73,1,90,0
190.88,166.57,10.75,0.0,9.227,9.144,0.669,2897.6,19.439,9.776,44.297,49.203,46.483999999999995,39.711,76.277,28.315,1.8,20,80,1,90,0
190.82,166.94,10.5,0.0,9.216000000000001,9.137,0.685,2896.4,19.516,9.752,44.312,49.207,46.483999999999995,39.711,76.307,27.897,1.7790000000000001,20,80,1,90,0
190.89,166.59,10.460999999999999,0.0,9.219,9.142000000000001,0.6509999999999999,2897.6,20.381,9.771,44.288999999999994,49.215,46.483999999999995,39.715,76.536,28.162,1.8019999999999998,20,80,1,90,0
190.84,166.63,10.335999999999999,0.0,9.214,9.135,0.674,2897.8,19.887,9.75,44.305,49.215,46.483999999999995,39.711,76.262,28.194000000000003,1.801,20,80,1,90,0
190.87,166.53,10.585999999999999,0.0,9.224,9.14,0.685,2899.6,20.346,9.756,44.301,49.207,46.5,39.699,76.405,28.247,1.8119999999999998,20,80,1,90,0
190.92,166.61,10.453,0.0,9.216000000000001,9.134,0.682,2899.6,20.232,9.757,44.297,49.215,46.492,39.711,76.514,28.212,1.797,20,80,1,90,0
190.88,166.53,10.477,0.0,9.215,9.132,0.67,2897.6,19.750999999999998,9.757,44.297,49.203,46.48,39.699,76.101,28.21,1.805,20,80,1,90,0
190.84,166.96,10.32,0.0,9.215,9.139,0.677,2900.4,19.891,9.773,44.355,49.203,46.492,39.855,76.55199999999999,27.893,1.786,20,80,1,90,0
190.78,166.71,10.335999999999999,0.0,9.222000000000001,9.134,0.6729999999999999,2899.6,19.307000000000002,9.782,44.301,49.215,46.483999999999995,39.754,76.175,27.862,1.7830000000000001,20,80,1,90,0
190.79,166.7,10.422,0.0,9.222000000000001,9.139,0.688,2900.6,19.816,9.777999999999999,44.301,49.23,46.492,39.711,76.119,28.201,1.8030000000000002,20,80,1,90,0
190.84,166.6,10.398,0.0,9.23,9.149,0.682,2901.6,20.018,9.776,44.301,49.203,46.483999999999995,39.77,76.252,28.176,1.801,20,90,1,90,0
190.85,166.58,10.187000000000001,0.0,9.224,9.137,0.653,2898.4,19.933,9.759,44.285,49.207,46.492,39.766,76.08,28.799,1.808,20,90,1,90,0
190.89,166.66,10.539000000000001,0.0,9.224,9.144,0.687,2899.4,19.529,9.762,44.301,49.223,46.492,39.777,76.257,28.041,1.7830000000000001,20,90,1,90,0
190.84,166.52,10.695,1.4469999999999998,9.222999999999999,9.144,0.6609999999999999,2898.8,19.529,9.766,44.316,49.203,46.492,39.855,76.378,27.802,1.7690000000000001,20,90,1,90,0
190.87,166.56,10.289000000000001,2.9330000000000003,9.222000000000001,9.14,0.679,2899.6,19.840999999999998,9.783999999999999,44.367,49.25,46.483999999999995,39.863,76.23899999999999,27.802,1.765,20,90,1,90,0
190.84,166.66,10.43,0.0,9.222000000000001,9.137,0.6729999999999999,2899.6,19.533,9.777000000000001,44.379,49.285,46.483999999999995,39.859,76.285,27.961,1.78,20,90,1,90,0
190.9,166.48,10.453,0.883,9.222999999999999,9.139,0.6729999999999999,2901.6,19.508,9.776,44.371,49.27,46.496,39.859,76.331,27.586,1.749,20,90,1,90,0
190.84,166.42,10.367,0.0,9.217,9.13,0.68,2899.6,19.868,9.769,44.445,49.297,46.508,39.859,76.411,27.865,1.761,20,90,1,90,0
190.88,166.4,10.43,0.0,9.216000000000001,9.134,0.659,2897.8,19.514,9.78,44.434,49.309,46.566,39.855,76.559,28.002,1.784,20,90,1,90,0
190.88,166.56,10.352,0.722,9.217,9.135,0.6629999999999999,2897.8,19.459,9.77,44.437,49.301,46.496,39.859,76.236,28.009,1.767,20,90,1,90,0
190.94,166.49,10.187000000000001,2.026,9.215,9.129,0.6920000000000001,2899.6,20.479,9.779,44.445,49.288999999999994,46.648,39.859,76.137,28.421,1.808,20,100,1,90,0
190.92,166.53,10.484000000000002,4.823,9.215,9.135,0.654,2899.4,20.479,9.761000000000001,44.371,49.297,46.648,39.859,76.197,28.405,1.804,20,100,1,90,0
190.87,166.5,10.515999999999998,2.5869999999999997,9.217,9.141,0.674,2897.4,20.479,9.762,44.449,49.301,46.562,39.836,76.13600000000001,28.316999999999997,1.7990000000000002,20,100,1,90,0
190.8,166.41,10.265999999999998,0.0,9.209,9.128,0.679,2899.6,20.479,9.773,44.371,49.301,46.566,39.859,76.37899999999999,28.058000000000003,1.7819999999999998,20,100,1,90,0
190.89,166.68,10.508,0.762,9.208,9.128,0.652,2899.6,20.479,9.771,44.449,49.301,46.5,39.859,76.453,27.514,1.744,20,100,1,90,0
190.85,166.48,10.227,1.709,9.213,9.132,0.659,2897.4,20.479,9.786,44.457,49.301,46.483999999999995,39.859,76.225,27.511999999999997,1.739,20,100,1,90,0
190.82,166.4,10.43,0.0,9.205,9.124,0.6509999999999999,2898.4,20.479,9.766,44.449,49.309,46.562,39.93,76.135,27.871,1.7790000000000001,20,100,1,90,0
190.82,166.56,10.43,8.073,9.215,9.135,0.6679999999999999,2897.4,20.239,9.769,44.461000000000006,49.301,46.566,39.863,76.337,27.729,1.766,20,100,1,90,0
190.87,166.57,10.585999999999999,0.0,9.211,9.13,0.684,2895.8,20.144000000000002,9.761000000000001,44.457,49.301,46.641000000000005,39.871,76.255,27.622,1.768,20,100,1,90,0
190.85,166.49,10.898,0.0,9.212,9.13,0.7,2899.8,20.347,9.773,44.457,49.297,46.508,39.863,76.33,27.73,1.7530000000000001,20,100,1,90,0
191.16,166.83,10.664000000000001,0.0,9.204,9.122,0.691,2893.6,20.479,9.774,44.488,49.34,46.586000000000006,39.937,78.923,27.74,1.765,20,100,0,90,1
191.15,166.67,10.555,0.0,9.205,9.122,0.6829999999999999,2889.4,20.479,9.757,44.516000000000005,49.371,46.645,39.941,78.844,28.051,1.7830000000000001,20,73,0,90,0
191.14,167.06,10.75,2.8160000000000003,9.196,9.12,0.6729999999999999,2885.6,20.479,9.759,44.625,49.437,46.648,39.953,79.21,27.825,1.7619999999999998,20,73,0,90,0
191.16,166.94,10.367,0.0,9.198,9.117,0.6729999999999999,2887.4,20.479,9.753,44.633,49.508,46.656000000000006,39.949,79.407,28.070999999999998,1.784,20,73,0,90,0
191.14,166.92,10.398,0.0,9.198,9.113999999999999,0.687,2887.4,20.479,9.766,44.637,49.535,46.727,39.949,79.219,28.127,1.801,20,73,0,90,0
191.14,166.92,10.265999999999998,0.0,9.187000000000001,9.107999999999999,0.682,2889.4,20.479,9.77,44.633,49.547,46.738,40.035,78.79899999999999,28.009,1.7819999999999998,20,73,0,90,0
191.15,166.75,10.515999999999998,0.0,9.191,9.111,0.6679999999999999,2887.4,20.479,9.76,44.645,49.543,46.816,40.035,79.001,28.058000000000003,1.808,20,73,0,90,0
191.14,166.99,10.780999999999999,0.0,9.183,9.099,0.67,2889.4,20.479,9.757,44.711000000000006,49.547,46.82,40.113,79.255,27.803,1.785,20,73,0,90,0
191.11,166.99,10.453,0.0,9.189,9.11,0.664,2883.6,20.479,9.767999999999999,44.711000000000006,49.555,46.824,40.086,79.217,27.897,1.7890000000000001,20,73,0,90,0
191.09,166.68,10.789000000000001,2.627,9.193,9.112,0.67,2886.4,20.479,9.757,44.77,49.562,46.82,40.109,78.956,27.897,1.784,20,73,0,90,0
191.16,166.86,10.75,0.0,9.177999999999999,9.095,0.662,2887.4,20.479,9.757,44.711000000000006,49.629,46.918,40.098,78.941,28.173000000000002,1.805,20,73,0,90,0
191.09,166.87,10.648,0.0,9.17,9.088,0.672,2883.6,19.346,9.764,44.788999999999994,49.621,46.913999999999994,40.109,79.183,28.058000000000003,1.804,20,80,0,90,0
191.13,166.87,10.695,0.0,9.176,9.094,0.68,2883.6,20.249000000000002,9.761000000000001,44.715,49.625,46.913999999999994,40.113,79.025,28.160999999999998,1.806,20,80,0,90,0
191.12,166.69,10.18,0.0,9.158,9.076,0.684,2881.6,20.479,9.751,44.777,49.641000000000005,46.918,40.203,79.336,28.125,1.795,20,80,0,90,0
191.14,166.73,10.664000000000001,9.37,9.193,9.113999999999999,0.888,2897.4,20.011,9.766,44.766000000000005,49.668,46.918,40.109,78.751,28.038,1.8130000000000002,20,80,0,90,0
191.11,166.63,10.5,0.0,9.206,9.12,0.6729999999999999,2895.6,19.843,9.76,44.699,49.691,46.91,40.02,78.669,28.459,1.85,20,80,0,90,0
191.14,167.08,10.664000000000001,0.0,9.193999999999999,9.115,0.6829999999999999,2893.6,19.444000000000003,9.774,44.711000000000006,49.629,46.945,40.031,78.794,27.829,1.8119999999999998,20,80,0,90,0
191.11,166.73,10.609000000000002,0.0,9.201,9.12,0.682,2897.6,20.425,9.781,44.711000000000006,49.637,46.91,40.102,78.883,27.949,1.814,20,80,0,90,0
191.12,166.84,10.484000000000002,0.0,9.208,9.125,0.687,2895.6,20.479,9.773,44.77,49.629,46.91,40.109,78.774,28.07,1.8130000000000002,20,80,0,90,0
191.13,166.77,10.312000000000001,0.0,9.208,9.127,0.6729999999999999,2894.4,20.479,9.781,44.766000000000005,49.668,46.91,40.098,78.751,28.160999999999998,1.8130000000000002,20,80,0,90,0
191.12,166.78,10.805,0.0,9.203,9.124,0.669,2895.6,19.839000000000002,9.791,44.777,49.707,46.913999999999994,40.121,78.87899999999999,28.177,1.819,20,80,0,90,0
191.13,166.89,10.664000000000001,0.0,9.208,9.132,0.6920000000000001,2901.0,20.479,9.775,44.77,49.703,46.91,40.187,78.852,28.274,1.81,20,90,0,90,0
191.15,166.73,10.562000000000001,0.0,9.21,9.129,0.698,2897.6,20.355999999999998,9.794,44.77,49.73,46.91,40.18,78.625,28.241999999999997,1.8130000000000002,20,90,0,90,0
191.13,166.91,10.625,0.0,9.201,9.12,0.67,2897.6,20.324,9.767999999999999,44.781000000000006,49.718999999999994,46.902,40.109,78.709,28.160999999999998,1.811,20,90,0,90,0
191.2,166.7,10.672,0.0,9.208,9.13,0.6579999999999999,2901.0,20.416,9.79,44.855,49.723,46.926,40.191,78.416,28.254,1.81,20,90,0,90,0
191.16,167.26,10.562000000000001,0.8859999999999999,9.204,9.118,0.672,2895.4,19.844,9.786,44.858999999999995,49.73,46.992,40.191,78.671,28.359,1.81,20,90,0,90,0
191.35,166.83,10.280999999999999,0.0,9.191,9.118,0.6729999999999999,2896.4,20.347,9.789,44.855,49.73,46.996,40.203,78.87899999999999,28.074,1.7919999999999998,20,90,0,90,0
191.06,166.73,10.5,2.293,9.186,9.106,0.6779999999999999,2895.6,20.153,9.791,44.871,49.773,46.983999999999995,40.281,78.557,28.093000000000004,1.7819999999999998,20,90,0,90,0
191.11,166.75,10.640999999999998,0.0,9.191,9.109,0.6729999999999999,2896.4,20.229,9.783999999999999,44.883,49.801,47.078,40.273,78.57300000000001,28.412,1.8090000000000002,20,90,0,90,0
191.11,166.73,10.562000000000001,0.0,9.198,9.116,0.69,2896.6,19.844,9.788,44.871,49.805,47.074,40.273,78.49600000000001,28.403000000000002,1.811,20,90,0,90,0
191.12,166.79,10.734000000000002,0.0,9.187000000000001,9.103,0.6779999999999999,2897.4,20.245,9.78,44.926,49.805,47.086000000000006,40.281,78.435,28.143,1.796,20,90,0,90,0
191.11,167.28,10.484000000000002,0.0,9.179,9.099,0.7040000000000001,2892.8,20.479,9.78,44.941,49.812,47.125,40.27,78.793,28.575,1.8159999999999998,20,100,0,90,0
191.13,166.69,10.43,0.0,9.175,9.097000000000001,0.659,2891.6,20.479,9.77,44.871,49.805,47.09,40.281,78.686,27.982,1.788,20,100,0,90,0
191.09,166.68,10.617,0.0,9.17,9.092,0.6709999999999999,2894.4,20.479,9.764,44.937,49.816,47.145,40.363,78.88,28.27,1.805,20,100,0,90,0
191.13,166.71,10.594000000000001,0.0,9.16,9.083,0.687,2889.6,20.479,9.762,44.949,49.812,47.133,40.43,78.832,28.095,1.795,20,100,0,90,0
191.09,166.79,10.625,0.0,9.165,9.08,0.6920000000000001,2889.8,20.479,9.767999999999999,45.043,49.855,47.156000000000006,40.441,78.91199999999999,28.285999999999998,1.8,20,100,0,90,0
191.11,166.7,10.844000000000001,0.0,9.164,9.083,0.6759999999999999,2887.6,20.479,9.777000000000001,45.016000000000005,49.883,47.129,40.43,79.094,28.329,1.797,20,100,0,90,0
191.14,167.09,10.484000000000002,0.6629999999999999,9.166,9.085,0.685,2883.8,20.479,9.777000000000001,45.031000000000006,49.883,47.18,40.363,79.146,28.561999999999998,1.81,20,100,0,90,0
191.12,166.92,10.625,0.0,9.165,9.088,0.665,2884.6,20.479,9.775,45.023,49.887,47.184,40.371,79.085,28.537,1.8119999999999998,20,100,0,90,0
191.11,166.81,10.609000000000002,0.0,9.173,9.082,0.6779999999999999,2891.0,20.479,9.771,45.031000000000006,49.898,47.242,40.445,79.009,28.551,1.804,20,100,0,90,0
191.2,166.61,10.805,0.0,9.172,9.094,0.674,2887.6,20.479,9.783,45.051,49.926,47.233999999999995,40.441,78.704,28.884,1.8259999999999998,20,100,0,90,0
191.16,167.38,10.672,1.555,9.295,9.203,0.696,2895.0,20.479,9.747,44.93,49.858999999999995,47.238,40.418,78.638,43.338,2.697,100,100,0,90,1
191.22,166.84,10.405999999999999,5.33,9.387,9.293,0.705,2897.8,20.479,9.597000000000001,44.191,49.608999999999995,46.918,36.418,78.456,45.668,2.821,100,100,0,90,1
191.27,166.86,10.405999999999999,4.732,9.504,9.41,0.682,2910.4,20.39,9.658,42.371,48.562,46.305,35.258,78.24,46.93,2.909,100,100,0,90,1
191.38,167.04,10.280999999999999,4.832,9.615,9.514,0.677,2919.6,19.778,9.714,41.215,47.559,45.398,34.516,78.271,47.123999999999995,2.8489999999999998,100,100,0,90,1
191.38,167.07,10.125,5.367000000000001,9.696,9.59,0.684,2923.6,19.566,9.773,40.453,46.608999999999995,44.379,33.855,78.023,47.528999999999996,2.78,100,100,0,90,1
191.43,167.22,10.016,3.8310000000000004,9.729,9.622,0.6609999999999999,2931.8,19.583,9.871,39.719,45.809,43.645,33.344,77.439,47.648,2.748,100,100,0,90,1
191.48,167.12,10.203,5.157,9.783999999999999,9.677,0.6409999999999999,2931.8,19.313,9.892000000000001,39.098,45.223,42.91,32.934,77.835,48.026,2.694,100,100,0,90,1
191.59,167.0,10.07,2.377,9.807,9.703,0.65,2936.4,19.201,9.988999999999999,38.684,44.645,42.395,32.523,77.759,47.849,2.645,100,100,0,90,1
191.56,167.2,9.898,2.094,9.786,9.677,0.64,2933.6,19.124000000000002,10.017000000000001,38.262,44.218999999999994,41.832,32.273,77.361,47.586999999999996,2.575,100,100,0,90,1
191.56,167.69,10.07,4.948,9.808,9.696,0.65,2941.6,19.410999999999998,10.044,37.941,43.801,41.398,32.055,77.592,47.597,2.537,100,100,0,90,1
191.55,167.74,9.773,4.617,9.845,9.732999999999999,0.6509999999999999,2937.6,19.276,10.059,37.609,43.457,41.055,31.816,77.58800000000001,47.332,2.4930000000000003,100,100,0,90,1
191.58,167.62,9.953,10.002,9.868,9.752,0.633,2943.8,19.008,10.096,37.363,43.176,40.707,31.609,77.569,47.743,2.477,100,100,0,90,1
191.59,167.64,9.836,4.723,9.878,9.767000000000001,0.6659999999999999,2947.0,19.191,10.109,37.098,42.941,40.441,31.465,77.654,48.098,2.4530000000000003,100,100,0,90,1
191.62,167.46,9.82,2.225,9.896,9.783,0.621,2949.4,19.239,10.118,36.914,42.711000000000006,40.195,31.359,77.421,47.607,2.42,100,100,0,90,1
191.66,167.59,9.75,3.303,9.917,9.802,0.623,2947.8,18.944000000000003,10.133,36.758,42.465,40.023,31.234,77.26,47.805,2.412,100,100,0,90,1
191.58,167.45,9.773,4.092,9.932,9.816,0.627,2952.2,18.989,10.149,36.594,42.343999999999994,39.859,31.16,77.434,47.468,2.372,100,100,0,90,1
191.68,167.61,9.82,3.275,9.943,9.825,0.634,2953.0,18.989,10.163,36.516,42.187,39.66,31.043000000000003,77.55199999999999,48.147,2.376,100,100,0,90,1
191.6,167.52,9.664,3.2239999999999998,9.95,9.833,0.64,2953.8,19.136,10.174,36.332,42.012,39.504,30.921999999999997,77.42399999999999,47.842,2.347,100,100,0,90,1
191.62,167.41,9.633,4.062,9.96,9.846,0.63,2955.6,19.04,10.189,36.344,41.93,39.363,30.91,77.247,47.451,2.315,100,100,0,90,1
191.73,167.54,9.805,3.0410000000000004,9.967,9.847000000000001,0.6409999999999999,2957.6,19.222,10.193999999999999,36.238,41.858999999999995,39.273,30.91,77.006,47.358000000000004,2.294,100,100,0,90,1
191.73,167.44,9.719,3.6839999999999997,9.972000000000001,9.856,0.604,2959.4,19.025,10.19,36.18,41.777,39.184,30.883000000000003,77.153,47.79,2.313,100,100,0,90,1
191.68,167.23,9.742,3.428,9.982000000000001,9.863,0.627,2959.6,19.082,10.203,36.086,41.672,39.098,30.871,77.062,47.163999999999994,2.267,100,100,0,90,1
191.67,167.44,9.773,3.455,9.986,9.87,0.617,2960.8,19.144000000000002,10.196,36.02,41.59,39.012,30.746,77.087,47.847,2.291,100,100,0,90,1
191.59,167.46,9.695,0.57,9.991,9.87,0.62,2955.6,19.011,10.207,36.008,41.586000000000006,38.996,30.738000000000003,77.268,47.652,2.28,100,100,0,90,1
191.66,167.48,9.672,1.252,9.998,9.877,0.621,2957.6,19.054000000000002,10.207,35.918,41.52,38.93,30.734,77.127,47.386,2.245,100,100,0,90,1
191.71,167.48,9.711,1.0390000000000001,10.002,9.878,0.636,2957.4,18.969,10.212,35.914,41.488,38.844,30.651999999999997,76.953,47.25,2.247,100,100,0,90,1
191.75,167.43,9.695,10.005,9.991,9.868,0.62,2957.6,19.002,10.198,35.848,41.434,38.77,30.66,77.122,47.147,2.227,100,100,0,90,1
191.76,167.56,9.766,4.46,10.003,9.882,0.606,2953.6,18.938,10.198,35.848,41.398,38.762,30.656,77.306,47.032,2.224,100,100,0,90,1
191.75,167.38,9.531,4.22,10.0,9.88,0.612,2953.6,19.243,10.2,35.828,41.355,38.75,30.66,77.21300000000001,47.02,2.219,100,100,0,90,1
191.84,167.36,9.727,6.189,10.001,9.877,0.63,2951.8,18.977,10.193999999999999,35.746,41.352,38.75,30.66,77.30199999999999,47.044,2.215,100,100,0,90,1
191.75,167.4,9.562000000000001,2.073,10.0,9.877,0.609,2953.4,19.143,10.174,35.746,41.343999999999994,38.68,30.668000000000003,77.301,47.248999999999995,2.2159999999999997,100,100,0,90,1
191.77,167.27,9.773,4.26,10.002,9.877,0.598,2953.4,19.218,10.196,35.668,41.324,38.672,30.671999999999997,77.10300000000001,46.729,2.197,100,100,0,90,1
191.84,167.38,9.687000000000001,2.637,10.006,9.882,0.593,2953.4,18.988,10.193999999999999,35.664,41.288999999999994,38.687,30.68,76.876,46.84,2.194,100,100,0,90,1
191.82,167.2,9.719,2.14,10.012,9.882,0.593,2953.6,19.074,10.183,35.668,41.301,38.613,30.66,77.316,47.233999999999995,2.2119999999999997,100,100,0,90,1
191.7,167.38,9.766,1.959,10.009,9.88,0.611,2953.6,19.343,10.176,35.676,41.27,38.629,30.656,77.312,46.873999999999995,2.184,100,100,0,90,1
191.79,167.46,9.508,1.4480000000000002,10.009,9.885,0.605,2949.6,19.074,10.179,35.676,41.25,38.602,30.656,77.168,47.052,2.194,100,100,0,90,1
191.77,167.36,9.687000000000001,5.606,10.021,9.892000000000001,0.62,2953.4,18.977999999999998,10.193999999999999,35.68,41.233999999999995,38.641,30.578000000000003,77.124,46.985,2.207,100,100,0,90,1
191.76,167.32,9.75,2.823,10.019,9.895,0.624,2953.4,19.081,10.201,35.676,41.223,38.586,30.66,77.094,46.873999999999995,2.188,100,100,0,90,1
191.81,167.3,9.641,4.356,10.041,9.908,0.604,2954.0,19.122,10.203,35.668,41.191,38.594,30.66,77.15,46.798,2.181,100,100,0,90,1
191.79,167.3,9.719,0.894,10.022,9.896,0.618,2953.8,18.930999999999997,10.209,35.676,41.176,38.602,30.656,77.181,47.008,2.201,100,100,0,90,1
191.77,167.44,9.664,4.702,10.024,9.897,0.614,2955.6,19.076,10.201,35.68,41.168,38.59,30.656,77.021,46.674,2.191,100,100,0,90,1
191.84,167.27,9.695,4.021,10.021,9.897,0.608,2953.6,18.929000000000002,10.203,35.676,41.163999999999994,38.566,30.668000000000003,77.219,46.519,2.176,100,100,0,90,1
191.77,167.33,9.641,2.452,10.021,9.897,0.606,2952.6,18.896,10.201,35.687,41.168,38.566,30.66,77.097,46.864,2.187,100,100,0,90,1
191.71,167.28,9.477,1.12,10.021,9.892000000000001,0.597,2951.8,19.271,10.214,35.602,41.176,38.578,30.578000000000003,77.2,46.978,2.194,100,100,0,90,1
191.7,167.38,9.719,2.097,10.023,9.896,0.604,2953.6,19.116,10.203,35.664,41.163999999999994,38.578,30.574,77.235,47.391999999999996,2.222,100,100,0,90,1
191.73,167.35,9.578,1.5119999999999998,10.019,9.889,0.609,2949.6,19.258,10.211,35.676,41.168,38.566,30.586,77.314,47.005,2.19,100,100,0,90,1
191.75,167.17,9.75,4.846,10.024,9.9,0.608,2951.6,19.003,10.206,35.598,41.148,38.531,30.578000000000003,77.128,46.87,2.184,100,100,0,90,1
191.75,167.4,9.664,2.512,10.022,9.897,0.605,2953.4,18.965,10.224,35.668,41.18,38.566,30.578000000000003,76.949,47.256,2.201,100,100,0,90,1
191.73,167.09,9.586,2.745,10.024,9.899,0.614,2951.6,18.904,10.201,35.621,41.211000000000006,38.535,30.578000000000003,76.961,46.87,2.187,100,100,0,90,1
191.84,167.34,9.617,1.901,10.019,9.901,0.602,2953.6,19.141,10.208,35.598,41.195,38.535,30.578000000000003,77.12,47.271,2.2030000000000003,100,100,0,90,1
191.78,167.18,9.523,4.055,10.017000000000001,9.894,0.604,2955.4,19.180999999999997,10.219,35.648,41.168,38.535,30.578000000000003,77.10300000000001,46.931000000000004,2.184,100,100,0,90,1
191.87,167.3,9.711,3.63,10.012,9.89,0.601,2955.4,18.932000000000002,10.219,35.668,41.156000000000006,38.535,30.508000000000003,76.946,47.292,2.204,100,100,0,90,1
191.69,167.2,9.547,5.437,10.011000000000001,9.887,0.591,2953.4,19.259,10.203,35.687,41.156000000000006,38.539,30.586,77.118,47.317,2.209,100,100,0,90,1
191.86,167.33,9.906,10.238,10.019,9.892000000000001,0.602,2953.6,18.954,10.211,35.668,41.163999999999994,38.539,30.586,77.055,47.352,2.209,100,100,0,90,1
191.73,167.17,9.469,8.658,10.014,9.892000000000001,0.627,2953.8,18.909000000000002,10.211,35.598,41.148,38.535,30.574,76.958,47.315,2.208,100,100,0,90,1
191.73,167.18,9.617,5.0360000000000005,10.019,9.891,0.609,2953.8,18.986,10.208,35.602,41.163999999999994,38.535,30.578000000000003,77.311,47.352,2.206,100,100,0,90,1
191.76,167.41,9.695,2.189,10.019,9.892999999999999,0.595,2955.4,19.213,10.201,35.609,41.156000000000006,38.547,30.586,77.156,46.87,2.187,100,100,0,90,1
